Step,Loss
7525,32.734146
7526,48.798775
7527,15.84092
7528,21.317337
7529,17.3988
7530,35.558846
7531,35.451042
7532,60.310326
7533,30.869076
7534,10.268515
7535,10.63491
7536,36.26454
7537,32.772377
7538,25.531813
7539,17.907236
7540,16.579857
7541,36.684395
7542,30.681538
7543,46.709347
7544,19.385994
7545,23.439442
7546,25.262665
7547,35.181263
7548,35.499043
7549,20.89446
7550,15.782705
7551,21.811333
7552,21.45044
7553,17.123278
7554,24.036182
7555,14.7037945
7556,16.114468
7557,16.061329
7558,23.718597
7559,42.569202
7560,45.013092
7561,25.925255
7562,19.071087
7563,37.291874
7564,60.276882
7565,49.724014
7566,12.419706
7567,23.26714
7568,27.612886
7569,29.095531
7570,55.15904
7571,50.086483
7572,41.230766
7573,35.590508
7574,9.817638
7575,32.486343
7576,21.512121
7577,40.22258
7578,18.374578
7579,35.49357
7580,26.791515
7581,17.344418
7582,23.438734
7583,24.653503
7584,35.253338
7585,13.599142
7586,18.497551
7587,13.559227
7588,47.72104
7589,44.240677
7590,32.870304
7591,30.193516
7592,46.30319
7593,15.242208
7594,46.11463
7595,66.94716
7596,42.145382
7597,47.02292
7598,19.086445
7599,13.884326
7600,10.93614
7601,27.613045
7602,15.02532
7603,39.632988
7604,35.01573
7605,14.148848
7606,40.75606
7607,14.746426
7608,48.99301
7609,16.13087
7610,20.020845
7611,33.446285
7612,10.68684
7613,29.016666
7614,34.32022
7615,40.129566
7616,14.87269
7617,49.11599
7618,28.753963
7619,48.196842
7620,42.77215
7621,29.683186
7622,16.46855
7623,20.726112
7624,30.781204
7625,46.86457
7626,10.375511
7627,33.621586
7628,15.113909
7629,24.097832
7630,45.387703
7631,27.072025
7632,51.719322
7633,34.609283
7634,16.65646
7635,22.931932
7636,32.02037
7637,48.379173
7638,17.686836
7639,13.915541
7640,18.690048
7641,21.768421
7642,46.096497
7643,42.2226
7644,14.0386505
7645,54.84418
7646,10.648913
7647,10.626917
7648,54.13146
7649,13.101798
7650,26.33077
7651,43.454308
7652,49.486824
7653,31.34412
7654,39.88147
7655,34.31842
7656,67.086
7657,26.826141
7658,15.044503
7659,28.526316
7660,19.70499
7661,13.932655
7662,29.158262
7663,48.92044
7664,15.457033
7665,28.269672
7666,12.017589
7667,33.294334
7668,27.531374
7669,15.803276
7670,8.042561
7671,46.36679
7672,27.117708
7673,43.127823
7674,27.000881
7675,28.323755
7676,24.695713
7677,25.093933
7678,11.444711
7679,12.709616
7680,52.68049
7681,29.945837
7682,32.421043
7683,32.695835
7684,27.497602
7685,30.369232
7686,8.314354
7687,13.243751
7688,15.434316
7689,19.471905
7690,44.617302
7691,31.247578
7692,24.924482
7693,20.317331
7694,25.528645
7695,19.856497
7696,26.01662
7697,42.04631
7698,18.77515
7699,14.239101
7700,22.839308
7701,27.818485
7702,40.1899
7703,29.800661
7704,34.797646
7705,48.44603
7706,32.049625
7707,35.2452
7708,17.580969
7709,29.343613
7710,28.812061
7711,18.414347
7712,48.429085
7713,35.689785
7714,56.446068
7715,15.664688
7716,62.67703
7717,14.052633
7718,16.595806
7719,15.491482
7720,44.80124
7721,27.256786
7722,14.8763485
7723,23.710562
7724,26.925045
7725,47.577816
7726,26.272469
7727,36.097572
7728,35.195297
7729,43.20926
7730,33.17426
7731,16.423546
7732,23.003647
7733,29.709251
7734,19.818176
7735,24.743618
7736,11.168596
7737,21.531532
7738,65.72156
7739,20.98108
7740,19.777872
7741,37.685844
7742,11.432949
7743,40.807854
7744,13.105822
7745,33.70167
7746,16.09609
7747,20.080128
7748,23.434723
7749,29.927826
7750,13.3248825
7751,48.459206
7752,30.509027
7753,15.706087
7754,30.436533
7755,30.5927
7756,25.977997
7757,31.655222
7758,37.355595
7759,48.50186
7760,32.955765
7761,28.430922
7762,39.465725
7763,14.391711
7764,27.584785
7765,18.964767
7766,25.526566
7767,30.902283
7768,36.60018
7769,27.57257
7770,11.618462
7771,34.83824
7772,46.94889
7773,18.242233
7774,11.930346
7775,19.872185
7776,41.084892
7777,28.456316
7778,64.13002
7779,22.346104
7780,25.490704
7781,26.394894
7782,29.839855
7783,17.242107
7784,48.16203
7785,49.555016
7786,14.72556
7787,13.625222
7788,26.613956
7789,11.008079
7790,24.20539
7791,13.389685
7792,17.687214
7793,33.061844
7794,12.700221
7795,14.602324
7796,16.123125
7797,17.903433
7798,39.014786
7799,10.479601
7800,47.84251
7801,45.445843
7802,36.33091
7803,39.882996
7804,20.704678
7805,19.945082
7806,33.501938
7807,31.448267
7808,17.440031
7809,12.419895
7810,37.35533
7811,15.357661
7812,45.292656
7813,62.891228
7814,27.771626
7815,15.897211
7816,45.9934
7817,24.127218
7818,20.896101
7819,25.25595
7820,12.832035
7821,31.082771
7822,64.39499
7823,24.499187
7824,11.838736
7825,31.80338
7826,10.944487
7827,17.847042
7828,14.761943
7829,17.180891
7830,16.902773
7831,26.23033
7832,44.010162
7833,21.171154
7834,48.076862
7835,36.758163
7836,16.719837
7837,19.156319
7838,29.68052
7839,10.05935
7840,15.209965
7841,21.254032
7842,52.27987
7843,30.558567
7844,47.739304
7845,30.848022
7846,48.067734
7847,25.26965
7848,35.81034
7849,53.46147
7850,15.807849
7851,16.956455
7852,10.764853
7853,37.09424
7854,17.835405
7855,15.578037
7856,14.155286
7857,17.07899
7858,16.137712
7859,15.5940485
7860,34.004524
7861,28.615654
7862,35.642887
7863,20.787367
7864,31.628681
7865,55.66141
7866,33.92374
7867,34.79514
7868,14.527836
7869,29.650276
7870,16.419928
7871,17.257261
7872,28.455982
7873,21.226128
7874,30.537878
7875,15.397362
7876,23.763826
7877,28.58812
7878,18.749788
7879,48.109604
7880,41.220245
7881,18.614964
7882,15.117043
7883,19.831104
7884,14.964314
7885,33.016804
7886,27.022781
7887,32.648132
7888,59.769657
7889,33.282516
7890,28.371273
7891,45.309074
7892,19.04995
7893,17.54897
7894,29.072483
7895,28.007885
7896,35.064102
7897,29.193703
7898,34.587788
7899,17.918797
7900,16.923704
7901,13.647189
7902,37.813793
7903,12.070429
7904,64.07296
7905,11.062701
7906,68.123344
7907,16.13139
7908,24.55392
7909,29.220127
7910,20.079952
7911,12.052244
7912,36.974125
7913,32.348976
7914,31.86934
7915,26.583057
7916,14.794399
7917,19.398838
7918,12.901083
7919,19.341692
7920,28.646442
7921,33.10531
7922,9.294252
7923,32.32138
7924,12.43517
7925,26.27437
7926,31.86529
7927,23.575022
7928,16.903734
7929,8.803795
7930,42.330345
7931,50.834923
7932,10.391898
7933,26.019152
7934,30.102734
7935,12.950845
7936,8.787302
7937,33.3852
7938,16.61374
7939,21.572878
7940,20.30576
7941,41.77227
7942,34.632977
7943,10.663836
7944,30.7142
7945,37.09237
7946,19.185001
7947,46.540333
7948,18.849525
7949,11.184457
7950,18.404419
7951,29.115244
7952,48.98667
7953,19.853508
7954,27.892088
7955,40.187027
7956,32.722748
7957,20.245316
7958,46.41488
7959,44.51637
7960,57.522762
7961,27.909765
7962,26.67976
7963,42.253807
7964,15.095137
7965,46.536957
7966,16.999094
7967,27.57012
7968,55.724873
7969,30.015991
7970,25.705368
7971,24.84864
7972,10.369022
7973,14.298893
7974,44.761646
7975,48.735786
7976,7.6961155
7977,18.136951
7978,8.45396
7979,34.82633
7980,15.325362
7981,11.481548
7982,11.367376
7983,22.735964
7984,17.048359
7985,53.369034
7986,21.582645
7987,27.943327
7988,42.240627
7989,59.95614
7990,15.168415
7991,11.351652
7992,26.526089
7993,27.671274
7994,18.04043
7995,18.693588
7996,34.275764
7997,43.642647
7998,11.89812
7999,35.722435
8000,18.645174
8001,24.531471
8002,13.353802
8003,19.755665
8004,12.634306
8005,30.520721
8006,58.76677
8007,15.223207
8008,14.195137
8009,41.18547
8010,23.025486
8011,13.588503
8012,30.033836
8013,19.931623
8014,13.240044
8015,11.823704
8016,25.445972
8017,26.509417
8018,9.9902935
8019,17.055958
8020,44.02241
8021,32.126865
8022,17.694775
8023,40.208305
8024,52.697117
8025,29.505638
8026,30.326733
8027,48.656708
8028,10.567978
8029,20.247448
8030,34.331966
8031,15.715548
8032,12.300632
8033,22.380299
8034,12.356535
8035,44.108124
8036,42.91645
8037,29.81429
8038,9.17135
8039,19.367176
8040,10.63944
8041,30.181656
8042,25.941446
8043,42.52024
8044,31.174603
8045,21.69648
8046,30.037655
8047,17.823812
8048,16.495928
8049,14.233826
8050,26.719637
8051,43.730564
8052,15.99723
8053,50.59153
8054,32.709194
8055,13.6529045
8056,27.687077
8057,35.895813
8058,30.639908
8059,19.46876
8060,34.04151
8061,25.269608
8062,28.517876
8063,38.70244
8064,43.361366
8065,50.85192
8066,45.826637
8067,28.970879
8068,34.92637
8069,40.32779
8070,31.939064
8071,14.7727165
8072,19.177456
8073,11.994276
8074,13.483492
8075,10.567276
8076,31.977222
8077,25.598953
8078,53.314857
8079,29.683756
8080,47.816452
8081,28.408125
8082,41.55751
8083,21.340908
8084,13.388075
8085,15.980362
8086,18.740726
8087,63.266617
8088,12.1411495
8089,14.051538
8090,39.380657
8091,9.951053
8092,41.463463
8093,22.074265
8094,14.668161
8095,23.002815
8096,11.97251
8097,18.61187
8098,19.863415
8099,39.754555
8100,15.331446
8101,66.684074
8102,28.342634
8103,35.187183
8104,31.009846
8105,21.001575
8106,40.345257
8107,48.84913
8108,51.87567
8109,34.147163
8110,22.218098
8111,22.97643
8112,17.18159
8113,33.894794
8114,33.835777
8115,45.060722
8116,40.834557
8117,19.394081
8118,36.889137
8119,14.107651
8120,25.558243
8121,33.62698
8122,44.615356
8123,23.059679
8124,32.148262
8125,36.911404
8126,32.72354
8127,51.17075
8128,44.15747
8129,39.299454
8130,51.77847
8131,54.512573
8132,21.597725
8133,14.846276
8134,23.197577
8135,41.761585
8136,23.015213
8137,22.461452
8138,20.078941
8139,43.81728
8140,31.814217
8141,43.196007
8142,27.224335
8143,43.412746
8144,35.771484
8145,29.647535
8146,43.244904
8147,59.010075
8148,49.42472
8149,33.43374
8150,16.616947
8151,32.668755
8152,13.496496
8153,50.857662
8154,17.241055
8155,18.700977
8156,30.203205
8157,10.814463
8158,30.104229
8159,30.090244
8160,46.273964
8161,29.3149
8162,34.652863
8163,16.410948
8164,14.228394
8165,25.325668
8166,21.814167
8167,43.669476
8168,11.900242
8169,20.123177
8170,20.567404
8171,10.670895
8172,19.733847
8173,29.280537
8174,37.032272
8175,43.601692
8176,16.874157
8177,31.889534
8178,22.133427
8179,47.965954
8180,63.486
8181,46.637383
8182,26.247372
8183,52.99642
8184,18.571712
8185,55.09574
8186,25.473316
8187,56.64917
8188,34.507034
8189,18.400707
8190,9.755795
8191,46.02697
8192,21.230982
8193,18.740253
8194,29.649534
8195,20.752462
8196,17.672306
8197,21.734825
8198,44.277115
8199,16.499546
8200,19.8303
8201,25.599129
8202,49.906116
8203,22.248009
8204,42.139008
8205,33.278133
8206,33.659485
8207,59.996605
8208,65.89818
8209,64.76094
8210,17.853424
8211,14.143399
8212,30.944004
8213,69.12784
8214,21.24064
8215,11.83838
8216,21.485659
8217,63.30424
8218,14.892877
8219,34.238495
8220,19.501629
8221,29.15613
8222,29.721218
8223,14.748717
8224,30.67985
8225,13.246297
8226,17.917078
8227,20.693659
8228,15.069358
8229,32.483242
8230,17.481087
8231,14.579215
8232,34.728287
8233,18.65098
8234,35.33657
8235,49.012466
8236,28.384068
8237,10.976623
8238,16.303621
8239,33.459248
8240,11.753477
8241,36.424423
8242,13.738854
8243,25.54231
8244,13.654963
8245,40.34434
8246,26.772648
8247,57.178185
8248,28.801882
8249,26.584314
8250,42.925766
8251,14.686607
8252,44.715267
8253,50.984
8254,50.329758
8255,21.664284
8256,16.023405
8257,29.556786
8258,30.645525
8259,14.748827
8260,14.714886
8261,18.355726
8262,16.751143
8263,15.9214525
8264,27.94886
8265,16.068161
8266,18.338253
8267,16.790415
8268,33.810272
8269,30.241505
8270,53.017147
8271,47.10051
8272,14.367107
8273,55.533974
8274,33.241276
8275,15.411209
8276,42.855618
8277,24.022636
8278,18.279646
8279,23.61031
8280,26.994019
8281,31.034155
8282,15.345155
8283,27.899883
8284,32.6773
8285,33.595764
8286,16.08113
8287,30.986294
8288,15.066824
8289,14.076824
8290,13.035951
8291,12.834812
8292,39.902946
8293,34.36316
8294,39.16237
8295,26.803028
8296,17.91167
8297,16.832907
8298,14.536261
8299,31.084892
8300,57.08179
8301,45.983376
8302,22.599823
8303,45.4289
8304,7.9691715
8305,31.841368
8306,26.935213
8307,41.94178
8308,19.388014
8309,29.714539
8310,36.997707
8311,32.049515
8312,38.930008
8313,29.49501
8314,27.620022
8315,14.727224
8316,23.663715
8317,28.726477
8318,15.476774
8319,29.504684
8320,37.490917
8321,23.126282
8322,34.993557
8323,29.56575
8324,27.462109
8325,31.948006
8326,11.516692
8327,26.280254
8328,44.97262
8329,37.10212
8330,18.143757
8331,11.2081785
8332,28.563345
8333,30.94622
8334,26.512058
8335,30.686893
8336,18.602898
8337,24.486015
8338,44.352467
8339,39.52015
8340,11.801865
8341,32.981712
8342,15.329178
8343,22.615986
8344,21.887375
8345,36.060547
8346,20.257912
8347,25.791126
8348,15.67442
8349,26.947586
8350,28.093708
8351,16.875816
8352,7.3204813
8353,33.22995
8354,12.974347
8355,30.71784
8356,26.859735
8357,19.337229
8358,16.381622
8359,36.85948
8360,43.924545
8361,45.87024
8362,58.601166
8363,32.087135
8364,19.378626
8365,11.090578
8366,68.25741
8367,31.486525
8368,15.984996
8369,18.432858
8370,12.861728
8371,17.655912
8372,11.25075
8373,15.908316
8374,35.756763
8375,22.153984
8376,35.479286
8377,31.422468
8378,7.6138477
8379,17.700941
8380,14.2695875
8381,31.811287
8382,38.135777
8383,36.21358
8384,35.29046
8385,15.384536
8386,56.91573
8387,31.933102
8388,45.92736
8389,46.919918
8390,30.61143
8391,37.481606
8392,14.374823
8393,26.438807
8394,20.670858
8395,32.291035
8396,36.21602
8397,54.2919
8398,15.080698
8399,19.7872
8400,13.700176
8401,48.938644
8402,19.521696
8403,9.172408
8404,19.01271
8405,40.923557
8406,10.712321
8407,10.253033
8408,27.47636
8409,19.923584
8410,31.556099
8411,24.248344
8412,34.741898
8413,73.63388
8414,26.49873
8415,27.626883
8416,12.930342
8417,38.356117
8418,23.223896
8419,12.090706
8420,18.163132
8421,15.472603
8422,34.744522
8423,65.30346
8424,33.44701
8425,44.502335
8426,31.497704
8427,14.956523
8428,30.328344
8429,30.603886
8430,36.862747
8431,51.773216
8432,18.644627
8433,13.590919
8434,39.604584
8435,20.098492
8436,16.725296
8437,11.813023
8438,46.997593
8439,47.43789
8440,45.6116
8441,17.921501
8442,42.731125
8443,23.436302
8444,30.196268
8445,44.67678
8446,50.46778
8447,22.306976
8448,38.991585
8449,41.532047
8450,18.580118
8451,17.32145
8452,20.57772
8453,27.513865
8454,41.90425
8455,10.849161
8456,17.9494
8457,29.370678
8458,11.657857
8459,53.642212
8460,21.829002
8461,23.049171
8462,33.753235
8463,21.239895
8464,33.38066
8465,34.241062
8466,50.53351
8467,25.971561
8468,17.663376
8469,21.503563
8470,36.077576
8471,14.723454
8472,31.510298
8473,32.10853
8474,78.8459
8475,57.576134
8476,21.50391
8477,33.585
8478,36.486645
8479,24.850178
8480,44.476357
8481,29.186918
8482,22.816486
8483,15.878795
8484,17.560183
8485,26.727219
8486,27.562614
8487,26.901657
8488,50.75491
8489,21.820591
8490,40.657097
8491,30.191471
8492,31.290401
8493,13.380398
8494,23.8094
8495,18.920273
8496,11.490351
8497,12.284828
8498,21.04132
8499,22.820309
8500,20.857311
8501,11.0814
8502,37.394516
8503,36.592304
8504,21.746363
8505,13.280724
8506,20.737133
8507,35.49181
8508,39.88312
8509,15.255817
8510,15.512882
8511,42.314625
8512,20.172989
8513,25.992094
8514,55.63244
8515,15.351182
8516,16.28928
8517,23.448029
8518,18.497995
8519,43.62316
8520,39.886337
8521,38.72072
8522,18.584229
8523,9.679328
8524,15.695885
8525,15.820267
8526,17.818756
8527,35.206867
8528,19.663021
8529,20.83347
8530,29.159693
8531,7.821494
8532,14.622328
8533,16.212318
8534,43.515465
8535,15.626745
8536,23.134388
8537,103.58959
8538,23.994364
8539,17.912987
8540,30.625294
8541,8.325691
8542,16.590866
8543,31.019054
8544,37.39544
8545,50.522026
8546,21.40971
8547,31.776186
8548,33.257133
8549,15.700113
8550,30.395044
8551,14.617559
8552,22.67968
8553,34.79631
8554,49.12799
8555,26.334534
8556,23.499641
8557,16.434713
8558,14.126862
8559,21.018227
8560,33.210724
8561,31.527697
8562,22.052902
8563,29.82817
8564,38.95253
8565,9.615213
8566,20.70399
8567,29.744003
8568,53.929962
8569,18.682022
8570,12.2936
8571,33.523735
8572,26.695644
8573,61.759384
8574,16.777271
8575,25.254335
8576,46.529755
8577,45.846855
8578,76.49201
8579,74.4106
8580,45.430016
8581,39.01172
8582,39.99978
8583,41.94918
8584,59.8381
8585,14.512428
8586,38.20225
8587,18.278547
8588,47.958725
8589,34.79535
8590,55.608517
8591,22.840225
8592,36.74726
8593,16.513256
8594,44.71051
8595,28.202276
8596,54.516026
8597,56.53631
8598,27.10608
8599,20.863586
8600,16.833967
8601,9.852779
8602,29.591248
8603,36.316772
8604,19.446323
8605,23.930218
8606,16.448383
8607,38.933376
8608,19.177265
8609,22.010567
8610,16.230658
8611,34.79953
8612,79.26211
8613,41.435287
8614,24.066723
8615,33.362633
8616,84.01337
8617,20.8313
8618,50.976143
8619,71.16417
8620,42.161827
8621,53.943085
8622,19.018963
8623,33.71074
8624,14.095863
8625,23.656511
8626,18.799887
8627,14.170597
8628,19.781427
8629,30.257616
8630,18.449425
8631,33.22825
8632,31.277554
8633,30.14029
8634,20.239891
8635,36.369984
8636,32.538326
8637,29.758104
8638,36.650444
8639,17.684402
8640,15.988197
8641,34.61258
8642,15.035013
8643,24.846338
8644,14.866833
8645,32.458466
8646,28.678947
8647,45.614483
8648,13.475574
8649,22.502716
8650,48.869576
8651,16.49786
8652,26.68108
8653,33.11787
8654,24.051308
8655,27.209438
8656,12.766979
8657,23.822529
8658,53.618164
8659,21.139057
8660,16.747448
8661,27.51696
8662,29.46191
8663,65.440155
8664,43.80379
8665,24.565937
8666,44.746628
8667,28.15403
8668,34.255806
8669,29.697905
8670,46.36001
8671,10.879188
8672,32.61136
8673,15.123198
8674,30.559803
8675,40.24323
8676,22.473694
8677,31.783722
8678,27.292929
8679,43.014935
8680,54.758705
8681,23.997803
8682,12.521588
8683,14.438979
8684,13.869384
8685,27.200588
8686,32.157692
8687,21.980362
8688,11.260581
8689,44.77468
8690,15.523099
8691,30.815681
8692,31.177874
8693,15.230237
8694,29.277811
8695,35.03347
8696,11.894941
8697,27.402473
8698,15.928877
8699,26.562313
8700,25.662903
8701,33.914074
8702,16.716867
8703,20.559385
8704,21.650438
8705,15.105637
8706,39.413284
8707,31.334463
8708,24.186853
8709,34.039543
8710,20.110304
8711,14.512882
8712,35.239822
8713,49.36844
8714,32.6262
8715,16.501905
8716,18.251055
8717,46.987225
8718,11.669828
8719,53.14669
8720,18.608204
8721,11.835773
8722,7.985966
8723,37.892548
8724,11.038003
8725,25.963467
8726,23.186447
8727,40.524044
8728,12.970484
8729,28.529999
8730,14.54833
8731,40.42649
8732,16.16857
8733,24.922894
8734,14.381842
8735,19.616814
8736,21.08684
8737,22.187181
8738,8.34569
8739,49.093616
8740,14.541929
8741,13.562417
8742,23.415169
8743,34.003216
8744,18.71037
8745,26.380104
8746,32.135494
8747,19.330595
8748,36.28587
8749,14.287111
8750,58.64264
8751,28.828949
8752,49.150787
8753,31.507952
8754,14.388781
8755,37.200706
8756,36.145466
8757,24.09876
8758,17.065578
8759,48.865875
8760,43.809578
8761,31.694242
8762,17.725464
8763,38.73568
8764,45.399437
8765,27.442928
8766,32.597157
8767,29.724747
8768,43.311516
8769,19.921768
8770,13.012321
8771,46.600464
8772,16.728241
8773,30.052094
8774,53.32118
8775,13.4492035
8776,21.042
8777,17.084143
8778,20.028442
8779,32.3383
8780,65.576584
8781,29.889284
8782,26.382067
8783,33.325317
8784,46.814156
8785,16.986305
8786,15.597217
8787,25.642216
8788,14.223873
8789,19.595009
8790,51.903187
8791,41.656
8792,30.51133
8793,35.475822
8794,34.853237
8795,16.377289
8796,24.469456
8797,39.649548
8798,56.449043
8799,32.57104
8800,57.87477
8801,35.11694
8802,32.96586
8803,30.936508
8804,30.09246
8805,26.187614
8806,20.477562
8807,36.42662
8808,13.520076
8809,62.73188
8810,25.335045
8811,47.215126
8812,32.258366
8813,20.268675
8814,22.487375
8815,31.625084
8816,12.708698
8817,25.769321
8818,30.779
8819,32.534016
8820,22.936253
8821,31.86999
8822,12.462988
8823,17.623486
8824,21.317266
8825,35.17948
8826,48.601192
8827,18.491634
8828,16.437092
8829,12.039642
8830,44.952534
8831,40.70649
8832,10.287043
8833,14.670551
8834,21.383108
8835,8.38426
8836,74.147736
8837,17.876938
8838,16.473854
8839,52.334072
8840,43.186954
8841,54.44072
8842,47.220444
8843,52.69481
8844,20.969652
8845,19.083065
8846,30.551186
8847,19.328197
8848,35.427727
8849,32.39955
8850,57.822357
8851,59.837467
8852,27.673256
8853,21.578884
8854,32.095848
8855,21.986614
8856,9.490931
8857,47.548706
8858,27.32501
8859,29.113857
8860,32.112167
8861,13.7753935
8862,36.691658
8863,17.286594
8864,14.220657
8865,29.319973
8866,51.267124
8867,59.181656
8868,14.963002
8869,18.614918
8870,24.047901
8871,16.460453
8872,32.321243
8873,36.670662
8874,27.129618
8875,31.767887
8876,22.454214
8877,45.281677
8878,63.002342
8879,40.23353
8880,23.832047
8881,14.884324
8882,15.795004
8883,25.908577
8884,17.051682
8885,12.894131
8886,34.021706
8887,36.36859
8888,34.266914
8889,44.25689
8890,18.811375
8891,35.708797
8892,18.483448
8893,18.52744
8894,37.533028
8895,44.18464
8896,18.956545
8897,47.415688
8898,38.921516
8899,18.108582
8900,30.021187
8901,61.90214
8902,15.5158825
8903,16.630104
8904,60.70933
8905,32.044502
8906,14.7830515
8907,26.630018
8908,34.118225
8909,47.000698
8910,41.905724
8911,10.41559
8912,23.309757
8913,31.074701
8914,41.70638
8915,65.92645
8916,14.759453
8917,41.86699
8918,33.49519
8919,59.713367
8920,35.167862
8921,10.232106
8922,28.093866
8923,26.823421
8924,14.157073
8925,18.37362
8926,25.255074
8927,19.886765
8928,22.01856
8929,26.094563
8930,16.526138
8931,17.041649
8932,30.98049
8933,37.044445
8934,29.362545
8935,13.544443
8936,28.46142
8937,29.19112
8938,35.87957
8939,19.782171
8940,14.570646
8941,33.565712
8942,23.037197
8943,34.376495
8944,30.12301
8945,38.48094
8946,35.995644
8947,44.441223
8948,23.650724
8949,14.417667
8950,21.65759
8951,18.527563
8952,29.632141
8953,34.710773
8954,22.80053
8955,8.386309
8956,10.898666
8957,33.339127
8958,16.416786
8959,12.05818
8960,36.91723
8961,35.81414
8962,11.8833475
8963,27.482944
8964,42.35008
8965,50.732124
8966,18.476957
8967,57.71222
8968,21.93951
8969,24.414207
8970,14.639088
8971,29.714731
8972,11.62025
8973,11.531334
8974,37.81608
8975,35.755123
8976,17.461075
8977,19.443396
8978,43.234715
8979,60.070454
8980,18.224266
8981,41.166573
8982,16.575058
8983,31.351711
8984,22.10206
8985,26.981554
8986,27.761501
8987,25.597057
8988,15.0797825
8989,24.510857
8990,13.250252
8991,33.205112
8992,30.119926
8993,34.259277
8994,33.849346
8995,36.03768
8996,17.687769
8997,50.99398
8998,40.71839
8999,16.619331
9000,51.889137
9001,36.99131
9002,17.861065
9003,26.167826
9004,14.575224
9005,31.057764
9006,19.859798
9007,27.132053
9008,29.359535
9009,17.246578
9010,10.382087
9011,39.419243
9012,15.952986
9013,53.40998
9014,46.65278
9015,12.821561
9016,56.324547
9017,31.219654
9018,32.460693
9019,18.529251
9020,24.80826
9021,38.85085
9022,18.723375
9023,18.791565
9024,22.415745
9025,15.413647
9026,24.11421
9027,39.63021
9028,15.299385
9029,12.794071
9030,26.80964
9031,14.55488
9032,28.696922
9033,26.785316
9034,12.934012
9035,16.238382
9036,32.96303
9037,18.374598
9038,32.163143
9039,31.216068
9040,42.6446
9041,32.313686
9042,34.355133
9043,23.126759
9044,42.677414
9045,27.12276
9046,13.659478
9047,27.681591
9048,28.570395
9049,38.00376
9050,13.580425
9051,14.846371
9052,24.203243
9053,11.33596
9054,21.84263
9055,13.680716
9056,31.17101
9057,45.958958
9058,23.085455
9059,17.588823
9060,34.095604
9061,54.041313
9062,53.221195
9063,15.74535
9064,49.78248
9065,60.927193
9066,37.895164
9067,14.381912
9068,21.608711
9069,31.284613
9070,31.026585
9071,35.684765
9072,24.393946
9073,18.237179
9074,16.826221
9075,17.994448
9076,11.384565
9077,41.53445
9078,21.263449
9079,12.270115
9080,32.059624
9081,21.600496
9082,13.534756
9083,19.4018
9084,38.655685
9085,18.101875
9086,20.778133
9087,51.64295
9088,34.95108
9089,32.77991
9090,19.636915
9091,17.430397
9092,39.623013
9093,34.85969
9094,38.6386
9095,30.990059
9096,18.691692
9097,45.279846
9098,16.190285
9099,49.368176
9100,32.84488
9101,17.193375
9102,27.345142
9103,54.043175
9104,26.896267
9105,67.67818
9106,16.920347
9107,31.278566
9108,47.568672
9109,16.719173
9110,37.028137
9111,23.34765
9112,53.049744
9113,26.949095
9114,15.256422
9115,22.355354
9116,19.261833
9117,22.58524
9118,15.134907
9119,20.056877
9120,22.934654
9121,33.83078
9122,42.789207
9123,18.632236
9124,32.895996
9125,30.10432
9126,26.05776
9127,20.934181
9128,38.26523
9129,13.192537
9130,29.549646
9131,47.387936
9132,21.143795
9133,34.78008
9134,9.209946
9135,41.09265
9136,27.29975
9137,32.36239
9138,18.044853
9139,18.85977
9140,17.752136
9141,20.603361
9142,34.816734
9143,52.7724
9144,38.475655
9145,20.454018
9146,58.210346
9147,13.612545
9148,30.381132
9149,47.847744
9150,44.460365
9151,31.65441
9152,34.130486
9153,18.305796
9154,14.652063
9155,20.241863
9156,30.006058
9157,24.083904
9158,38.148537
9159,27.68155
9160,32.740227
9161,14.088778
9162,36.27793
9163,25.564608
9164,18.58875
9165,16.637888
9166,31.607605
9167,16.89183
9168,65.15117
9169,27.62481
9170,39.466835
9171,25.715124
9172,35.11508
9173,19.299358
9174,45.084503
9175,11.779912
9176,18.245543
9177,33.427956
9178,45.445526
9179,30.046629
9180,47.32844
9181,33.561546
9182,19.247173
9183,26.08791
9184,10.870888
9185,36.092735
9186,48.30312
9187,15.712357
9188,19.56371
9189,11.720856
9190,38.60324
9191,36.66001
9192,29.11436
9193,27.47455
9194,21.028772
9195,46.20933
9196,47.25259
9197,37.673943
9198,37.481113
9199,27.9877
9200,61.111168
9201,44.722515
9202,15.002218
9203,33.47788
9204,16.504997
9205,26.578915
9206,14.264501
9207,13.427722
9208,16.459793
9209,16.026955
9210,46.102535
9211,34.834435
9212,39.85751
9213,34.6277
9214,28.989187
9215,16.046595
9216,24.339725
9217,13.995596
9218,20.916447
9219,57.897476
9220,33.721558
9221,21.875914
9222,14.906422
9223,34.404896
9224,14.768467
9225,29.13276
9226,12.845929
9227,17.79054
9228,16.428465
9229,43.48202
9230,52.379196
9231,35.120743
9232,14.25997
9233,17.452923
9234,21.859718
9235,58.46144
9236,34.018593
9237,20.182339
9238,31.501642
9239,20.347916
9240,71.89232
9241,27.57085
9242,33.491966
9243,15.29393
9244,77.75776
9245,54.76713
9246,12.237752
9247,25.679445
9248,29.301004
9249,10.919304
9250,21.557615
9251,26.450624
9252,81.283325
9253,43.82573
9254,14.471254
9255,35.899464
9256,19.705357
9257,23.092093
9258,32.67091
9259,18.441925
9260,39.544903
9261,22.931229
9262,18.720379
9263,29.088253
9264,62.906525
9265,17.473194
9266,17.449556
9267,13.797676
9268,55.891373
9269,53.166946
9270,12.293861
9271,26.329857
